experiment,optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
multilayer,MILO,3,0.0679962847138671,98.06840958605665,0.980548310753022,0.9996348379453004,0.001729483356313,0.070416558764171,0.0007136529897267,1.9872668260935035e-05
multilayer,MILO,4,0.0557545930564013,98.44444444444444,0.9843398012131338,0.9997635918114752,0.0011373220155891,0.0420936232252321,0.0004166546843448,1.264924675933762e-05
multilayer,MILO,5,0.0475207445753458,98.73071895424836,0.9872374483662902,0.9998314888542688,0.0015596625419199,0.0496263586788231,0.0004908787409648,1.5352632849401773e-05
multilayer,MILO,6,0.0405897787586666,98.99084967320262,0.989853774390874,0.9998811687006086,0.0013989833716282,0.0446139277773772,0.0004530419814413,1.0702963995285308e-05
multilayer,MILO,7,0.0346283589850843,99.16557734204794,0.9916173199003973,0.999915772232286,0.0011311497567151,0.045009016152041,0.000453815723546,9.304058160967166e-06
multilayer,MILO,8,0.0303635168770299,99.3185185185185,0.9931514539479824,0.9999383554584,0.0009799639288859,0.0374727668845329,0.0003808361532801,6.105504054370879e-06
multilayer,MILO,9,0.0275455340785106,99.38300653594771,0.9937997019945636,0.99995255362181,0.0014711275182025,0.0594711385817171,0.0006000112973905,7.187698429829874e-06
multilayer,MILO,10,0.0234158932065635,99.5538126361656,0.9955278658855254,0.9999674095124989,0.0010293401007418,0.0357351608781048,0.0003652568593433,3.981803113101825e-06
multilayer,MILO_LW,1,0.1279750320077721,96.32549019607843,0.9629414238975632,0.9987441845631756,0.0032159954660038,0.0906160955040413,0.000911499145103,4.980573705818128e-05
multilayer,MILO_LW,2,0.0901843996801472,97.38562091503267,0.9736445691324837,0.9993815904854252,0.0017366713544169,0.056317134625798,0.000571301417246,2.693813175848302e-05
multilayer,MILO_LW,3,0.0705469736422458,97.98910675381264,0.9797810304505076,0.9996269440723472,0.0022875809273919,0.0704516012677365,0.0007158263145628,2.5204851237251868e-05
multilayer,MILO_LW,4,0.0587915557661542,98.3751633986928,0.9836496963586496,0.9997469322091757,0.0036223432128455,0.1323310183839428,0.0013255881747878,2.9036252001986835e-05
multilayer,MILO_LW,5,0.0472381548625386,98.76993464052288,0.9876256348465302,0.9998312772586992,0.0018443211693308,0.0524036475063117,0.000531329762684,1.4648177108149314e-05
multilayer,MILO_LW,6,0.0408999527951049,98.96906318082787,0.989638151756794,0.9998759446747087,0.0014959195864134,0.0524344343009973,0.0005228336469565,1.3607854290353358e-05
multilayer,MILO_LW,7,0.0361297582060926,99.11808278867102,0.9911422389257316,0.999907128434206,0.0019305754232465,0.0697283487126231,0.0007007250761373,1.3670517580321184e-05
multilayer,MILO_LW,8,0.0311335410495696,99.28409586056644,0.9928089647381542,0.9999286546167244,0.0015131620786723,0.0481111659152125,0.0004844918741305,1.021851311986241e-05
multilayer,MILO_LW,9,0.0285050349910144,99.37080610021786,0.99367900309127,0.9999450451599224,0.0015581991605669,0.0550271767784992,0.0005533142430845,1.0414256810176898e-05
multilayer,MILO_LW,10,0.0244138709272791,99.50239651416123,0.9950186281762456,0.9999604652647228,0.0013695181650746,0.042198360506988,0.0004231198685269,7.447605809295908e-06
multilayer,SGD,1,0.216635142847084,93.80392156862744,0.93748665340767,0.9967085630234692,0.0050847345157847,0.2004901886801368,0.0020417093476525,0.0001064582385063
multilayer,SGD,2,0.1486741420798052,95.82875816993464,0.9579837780510712,0.9984956115084104,0.0068539215337378,0.2115530110904619,0.0020676297443793,7.793083846618287e-05
multilayer,SGD,3,0.1125527970466868,96.94596949891069,0.9692169441303708,0.9991200297358364,0.0016047232422312,0.0742737281138569,0.0007797098857835,2.202262259340371e-05
multilayer,SGD,4,0.0985439663620296,97.36644880174292,0.9734841522756172,0.9993689372135156,0.0012837386113544,0.0598371476526522,0.0006131024535873,1.818959396214496e-05
multilayer,SGD,5,0.087072303707758,97.70108932461874,0.9768578788261426,0.9995232851894966,0.0014227888716957,0.0561330994864935,0.0005673422073815,9.607466651759916e-06
multilayer,SGD,6,0.0813138522182414,97.8627450980392,0.9785481750090312,0.9996062782939024,0.0013381000017144,0.0441196642805185,0.0004473660049093,1.0076877477512177e-05
multilayer,SGD,7,0.0798553286227265,97.97777777777776,0.9796562581599082,0.9996548767954576,0.0015318917936778,0.0769232886902657,0.0007901408352362,9.287259437406518e-06
multilayer,SGD,8,0.0758396295859663,98.07886710239652,0.9807080964765186,0.999705145451762,0.0016223685086381,0.0868087156073975,0.0008630009987161,4.400401571161811e-06
multilayer,SGD,9,0.074132547422302,98.13769063180828,0.9812900928057416,0.999729589389048,0.0017386690477342,0.0881112121435347,0.0008999718369808,1.0101878634389092e-05
multilayer,SGD,10,0.0682891082820809,98.4065359477124,0.9839952351334768,0.999779741473196,0.0008269194950351,0.0509664245431975,0.0005211854346665,5.500858066700732e-06
multilayer,ADAMW,1,0.2904408212231395,92.1834422657952,0.9214153550120268,0.994545743427198,0.0042348653939371,0.2408037260244854,0.0023149821642715,0.0002579522452587
multilayer,ADAMW,2,0.2646440689039126,93.0483660130719,0.930395364549975,0.9957149642141304,0.0177790360296341,0.403312285923968,0.003935484339457,0.0003737297741106
multilayer,ADAMW,3,0.2545590843967363,93.45272331154683,0.934573775170678,0.995843264257108,0.0117409226459428,0.2785361939197145,0.0025945380764428,0.000255650336063
multilayer,ADAMW,4,0.2620738498738649,93.48714596949893,0.934728687591616,0.9959455511367348,0.0120563486190666,0.2550691219575327,0.0025797242009953,0.0002131888111528
multilayer,ADAMW,5,0.274819102042381,93.7363834422658,0.9372994563455098,0.9958217859442464,0.02647691823857,0.3616853020992343,0.0036398847868457,0.0004018289812023
multilayer,ADAMW,6,0.2381894240392319,93.96078431372548,0.939739564281804,0.9964388691041488,0.0106531365171596,0.2974099601394415,0.0028490773544945,0.0002011126447442
multilayer,ADAMW,7,0.242122849285213,94.14945533769064,0.941466298701552,0.9963059325355612,0.0043651604772567,0.2081922500633917,0.0020524401750942,0.0001487690080393
multilayer,ADAMW,8,0.2448882094589518,93.96209150326798,0.9398951919363228,0.9961768347795744,0.0087181837332235,0.2570590072530521,0.0024077556035349,0.0001245697539261
multilayer,ADAMW,9,0.2250617915004946,94.4156862745098,0.9440735001825962,0.9967401993371524,0.0115731537729281,0.196280941175573,0.0019701737150511,0.0003525038725934
multilayer,ADAMW,10,0.2121621119178717,94.69150326797389,0.9471135449882372,0.9968551417937924,0.0102510766332768,0.2306803772053111,0.0022054279974183,0.0003023680571582
multilayer,ADAM_MINI,1,0.4389703561833741,88.07581699346403,0.8802958746375602,0.989171937351174,0.0415239347736762,0.9042363913678926,0.0092423699007244,0.0015262424676152
multilayer,ADAM_MINI,2,0.7015111687344403,81.2156862745098,0.815922977741691,0.9651066777392512,0.0890984351741824,2.8394475177214,0.0251928483248119,0.0090815289377193
multilayer,ADAM_MINI,3,1.106401968551877,64.8727668845316,0.6430409250232809,0.9050871476879998,0.1062843188660051,4.339835409042642,0.0491007324262195,0.0186421012929472
multilayer,ADAM_MINI,4,1.2523851923714016,53.810457516339866,0.5251343112802248,0.8421142999240553,0.1718651730446404,7.448784697311381,0.0832215792529567,0.0408627279116648
multilayer,ADAM_MINI,5,1.515680674690047,43.46797385620915,0.3937784678850936,0.7719754692745628,0.1731455098239744,8.450793595773433,0.0952807210663991,0.0585359661895845
multilayer,ADAM_MINI,6,1.7715847730885923,31.078431372549023,0.2530627596386122,0.6983511615784248,0.1369113036095329,5.798860995221252,0.070204825643632,0.0431737414935918
multilayer,ADAM_MINI,7,1.8872774916027624,30.281481481481485,0.2357118778827232,0.6783130147495713,0.109408206776619,5.2876702269892455,0.0576128961971536,0.042297109390743
multilayer,ADAM_MINI,8,2.47651025734488,22.59041394335512,0.1667767688408785,0.6159514356000744,0.3562291204631668,4.541174087494028,0.0505097765772558,0.0396287280609559
multilayer,ADAM_MINI,9,2.1833979203238725,15.255773420479304,0.0772586759905554,0.5525991883027153,0.0792032520112729,2.7507400953025205,0.0294393166278688,0.0261436399929451
multilayer,ADAM_MINI,10,2.2061939297428834,13.63050108932462,0.0625251267535356,0.5352568614526684,0.0701041845382927,2.4166682354703752,0.0280329885417379,0.0239518366100946
multilayer,NOVOGRAD,1,0.1915465102204829,94.15686274509804,0.941145690506381,0.997886586006867,0.0152160792451727,0.491318975322532,0.0048594147936615,0.000158195964241
multilayer,NOVOGRAD,2,0.1162642182641559,96.42527233115467,0.9639333141147156,0.9991205642860396,0.0050824169163682,0.1593267503008601,0.0016015267746144,5.0939688022448335e-05
multilayer,NOVOGRAD,3,0.0910421039500397,97.20958605664488,0.9719377628751352,0.9994621694730398,0.0041627929599295,0.1418272207044498,0.0013887212582255,4.122409251509241e-05
multilayer,NOVOGRAD,4,0.0909431695141758,97.1050108932462,0.9708101839250742,0.99953003792106,0.003434186413254,0.1270311316431872,0.0013083518854798,3.093671023336173e-05
multilayer,NOVOGRAD,5,0.0731391246862271,97.66884531590414,0.9765563429102484,0.9996771981307486,0.0049309110728891,0.1934893210057912,0.0019486416101847,2.2614074731278824e-05
multilayer,NOVOGRAD,6,0.0665840823616272,97.89978213507626,0.9787443994932282,0.9997312932910856,0.0057087497904529,0.1925129716429167,0.0020049907644354,2.110738587387223e-05
multilayer,NOVOGRAD,7,0.0684549636177734,97.8004357298475,0.9778211931224492,0.999706023474063,0.0088268983290931,0.3150545257404015,0.0031740273838358,4.987843981933718e-05
multilayer,NOVOGRAD,8,0.0678107516868181,97.82701525054466,0.9780791855931288,0.99973511339364,0.0037298326446599,0.1402407192446392,0.0014175070683825,2.354641824059637e-05
multilayer,NOVOGRAD,9,0.0565173886275174,98.22745098039216,0.9821676584090604,0.999811643456345,0.0038392136618482,0.1407457994328861,0.0014428617902225,1.9428384556923307e-05
multilayer,NOVOGRAD,10,0.054394664122372,98.26797385620915,0.9825482270943208,0.9998273980954654,0.0009557267555187,0.0522012722662564,0.0005217565746408,4.920411465775506e-06
multilayer,ADAGRAD,1,0.2388825098021617,93.439651416122,0.9336734682763058,0.9960818631870464,0.0041579167410011,0.1125402557491831,0.0011418973492265,0.000162243306709
multilayer,ADAGRAD,2,0.2220901034158819,93.95206971677558,0.9388615313747244,0.9965614234916864,0.0044482910610362,0.1431341046134498,0.0014544387184013,0.000159128624679
multilayer,ADAGRAD,3,0.2150556329727692,94.17516339869282,0.941119488457516,0.9967580153823568,0.0044745817770612,0.1523008275599968,0.0015440305561319,0.000157279938491
multilayer,ADAGRAD,4,0.2110572104794267,94.27973856209152,0.9421838682567756,0.9968712326924084,0.0044747972520989,0.1527505033926512,0.0015580306843273,0.00015468330336
multilayer,ADAGRAD,5,0.2081912421130926,94.36514161220045,0.9430530825952508,0.996953218121113,0.0045118070721467,0.1489017102964996,0.0015158083124354,0.0001539734425839
multilayer,ADAGRAD,6,0.2061841586251664,94.42178649237472,0.9436238004066382,0.9970093510170932,0.004514895846023,0.147740050499948,0.0015053658629127,0.0001516252176218
multilayer,ADAGRAD,7,0.204601790235323,94.45359477124182,0.9439469662804472,0.9970528072482834,0.004535337243911,0.1614956720594215,0.0016442917470696,0.0001510381457097
multilayer,ADAGRAD,8,0.2033427175710663,94.4880174291939,0.9442980251999906,0.9970850526196168,0.0045163046594719,0.1562062636658489,0.0015882224548672,0.0001499685030527
multilayer,ADAGRAD,9,0.2022915622751697,94.53202614379086,0.9447498720118196,0.997113296272722,0.0045248963485621,0.1580570607413272,0.0016079781243232,0.0001495921910156
multilayer,ADAGRAD,10,0.2014185772227825,94.5529411764706,0.9449582780833956,0.9971369755035684,0.0045247214674792,0.1564603893248841,0.0015911079038317,0.0001492476801265
multilayer,ADEMAMIX,1,0.2777911283995851,92.1363834422658,0.9203243544148894,0.9946796975540836,0.0151789051876971,0.3677651549209898,0.003631694056622,0.0006833443335412
multilayer,ADEMAMIX,2,0.2565531175009305,93.11328976034858,0.9309272484448288,0.9954142923855428,0.0069119154897263,0.1894635851114954,0.0019920912384994,0.0003801715802562
multilayer,ADEMAMIX,3,0.2479536291750427,93.50631808278868,0.93457466986955,0.9956486032980454,0.0102416288211019,0.3367719600402206,0.0033797670300011,0.0004888534014739
multilayer,ADEMAMIX,4,0.2539467451007537,93.6718954248366,0.9365638511819808,0.9954804876595796,0.009584566835431,0.1524129816172461,0.0016585703119194,0.0005759757150807
multilayer,ADEMAMIX,5,0.2640228012467781,93.32287581699346,0.932741191324842,0.9953791178558832,0.0083743824046466,0.2050980438442167,0.0022721725882498,0.0004054878801664
multilayer,ADEMAMIX,6,0.279274148851698,92.82614379084968,0.9278652759748472,0.9951372876176168,0.0133688537063734,0.324276698340608,0.0032578656932403,0.0007031707600506
multilayer,ADEMAMIX,7,0.2564614333150693,93.90108932461874,0.9388189235269166,0.9957079417706014,0.0161962970357749,0.315649059363409,0.0033288438855166,0.0007856612023947
multilayer,ADEMAMIX,8,0.2599219169954329,93.28453159041392,0.9333442668396168,0.9955916689924056,0.0059911190606526,0.2554150098196734,0.0024299758943393,0.0001782268182275
multilayer,ADEMAMIX,9,0.2504971789835845,93.8718954248366,0.9389042771645408,0.9958585224466092,0.0092456728702039,0.2586648501650619,0.0024657580814515,0.000383721070704
multilayer,ADEMAMIX,10,0.238101579047496,94.20305010893246,0.9420126800953617,0.9961071496068888,0.0187827147679243,0.4232232367403889,0.0043155958387441,0.0007323470003353
resnet34_cifar10,MILO,1,1.1382793792263357,59.40444444444445,0.5906335298184638,0.9287265709234376,0.0136729296504856,0.7003205725006152,0.0066719675231484,0.0015314954414183
resnet34_cifar10,MILO,2,0.7843363839274138,72.25254901960784,0.7212529884154115,0.9656653604418566,0.0250721387555414,1.0734576850522228,0.0115336184386788,0.0010830397905994
resnet34_cifar10,MILO,3,0.5564938659044651,80.31372549019609,0.8043410334183895,0.9832337408818498,0.0284843296930005,1.0644906036244912,0.0099243811801466,0.0011629851842692
resnet34_cifar10,MILO,4,0.3331892413553848,88.5997385620915,0.8858194278937358,0.9943395833544928,0.0176601308312123,0.6893858385403182,0.0068126660004433,0.0005457949888888
resnet34_cifar10,MILO,5,0.146040610399589,95.23921568627452,0.9525055553273518,0.9989170164855914,0.0134989539632676,0.5340082875065109,0.005243177443301,0.0001751124415636
resnet34_cifar10,MILO,6,0.1005927041735524,96.74196078431372,0.9670292090340068,0.9995967414852208,0.0282240782903768,0.9568468158251224,0.0098093516486141,0.0001627788393659
resnet34_cifar10,MILO,7,0.0401498984197191,98.71529411764706,0.9871629087314272,0.9999402442418808,0.0049213762555881,0.1766217701482194,0.0017704371457527,1.2247711123053462e-05
resnet34_cifar10,MILO,8,0.0253613365921806,99.2308496732026,0.9923340826969952,0.9999674924564396,0.0058668769442029,0.2032440563445904,0.0020215073134562,1.891145312081532e-05
resnet34_cifar10,MILO,9,0.011426779406525,99.6972549019608,0.9969768089124396,0.9999965392047364,0.001211049100303,0.048230865765512,0.0004813156822141,1.015207936681699e-06
resnet34_cifar10,MILO,10,0.0055654904825338,99.8807843137255,0.9988100832926352,0.9999984617649396,0.0009644028254496,0.029295048005921,0.0002919087134751,9.75290087726832e-07
resnet34_cifar10,MILO_LW,1,1.1926909667058707,56.59764705882353,0.5607152793632564,0.9229709887083276,0.0107041553308674,0.3106984685875892,0.0033846268054433,0.0015891081638611
resnet34_cifar10,MILO_LW,2,0.8298567210758435,70.55581699346405,0.7032278478775544,0.9619014270233964,0.0273016838452701,1.0140514260916096,0.0109710001037815,0.0024374940525447
resnet34_cifar10,MILO_LW,3,0.5489333685426152,81.1602614379085,0.811917467896764,0.9824698789343896,0.0196890919076333,0.7932568130694195,0.0080380156916082,0.0012309728172929
resnet34_cifar10,MILO_LW,4,0.3419051157945122,88.45124183006537,0.8843301738046929,0.9933226073615872,0.0139679996586934,0.4439632920337183,0.0043323969133058,0.0007348949661354
resnet34_cifar10,MILO_LW,5,0.1932440330874686,93.59633986928104,0.9361586398231424,0.9979585655745504,0.0222828013609571,0.9363301515364753,0.0092698923080598,0.0004996193956833
resnet34_cifar10,MILO_LW,6,0.0879406862352798,97.04627450980392,0.9703733823652576,0.9996708817877512,0.0084919138435517,0.4179274478929773,0.0042019837004522,4.054934235994124e-05
resnet34_cifar10,MILO_LW,7,0.0416873659742618,98.69019607843136,0.986917980109962,0.9999236229543182,0.0060191231532853,0.2374901154942972,0.0023686613783616,1.6256150548780756e-05
resnet34_cifar10,MILO_LW,8,0.0276554128200351,99.14771241830064,0.9915276775427077,0.9999528951630476,0.0059996502248177,0.2267135517770324,0.002231375354853,1.9505838868045896e-05
resnet34_cifar10,MILO_LW,9,0.0134938159856811,99.63816993464052,0.9963864319189912,0.9999909828173908,0.0019303595745623,0.057054593349172,0.0005699245959178,3.5768574235308947e-06
resnet34_cifar10,MILO_LW,10,0.0106080892250806,99.70196078431374,0.9970227798869716,0.9999944464167658,0.0017067078873284,0.0625705633533136,0.0006247094939951,3.8156316866820245e-06
resnet34_cifar10,SGD,1,1.3330321953517938,51.9037908496732,0.5145856217865278,0.9015496576097412,0.0424194330286221,0.79061581374591,0.0104817174174129,0.0029237921035489
resnet34_cifar10,SGD,2,1.0558981600686617,62.11450980392158,0.6200888934082676,0.9420921962967418,0.0425207867796194,1.5391872164776146,0.0150539499904469,0.0031809342592113
resnet34_cifar10,SGD,3,0.8122054821843415,71.58483660130719,0.7175899589001771,0.9666263268979676,0.0310625759268331,1.096024731614896,0.0100387377922891,0.0019094089597661
resnet34_cifar10,SGD,4,0.613488665793612,78.4235294117647,0.7831875500910049,0.980953326098969,0.0244861218373108,0.9326392028968808,0.0097050288266697,0.0010418179872341
resnet34_cifar10,SGD,5,0.5247977398725896,81.53202614379086,0.8145567443933004,0.9884753179415268,0.0391623063091856,1.4649936282791018,0.0138055074776031,0.0008148260223113
resnet34_cifar10,SGD,6,0.3836537531921287,86.52183006535947,0.8655350508875423,0.9942322193806564,0.0185142305923233,0.6345645774851035,0.0060931685475656,0.0006004122596528
resnet34_cifar10,SGD,7,0.3016032463519402,89.30509803921568,0.8930464706154423,0.9967268741974536,0.0126036572540929,0.5310603879330416,0.0048865076869287,0.0002108719402109
resnet34_cifar10,SGD,8,0.196222466390351,93.16967320261438,0.9324207222040424,0.998382234201146,0.015737587798202,0.6164718078341692,0.0059848712106943,0.0001650535918026
resnet34_cifar10,SGD,9,0.1974267539129537,93.33856209150326,0.9329312145814316,0.9988548358230056,0.038175939454437,1.2037902747878817,0.0123159680966021,0.0002340697020379
resnet34_cifar10,SGD,10,0.1183166759325788,95.92209150326798,0.9592541556662806,0.999511876833677,0.0216255466058134,0.8469310804992057,0.0085122623672941,0.0001021769926083
resnet34_cifar10,ADAMW,1,1.4373690765592788,49.118954248366016,0.4829542504425082,0.8931145874772699,0.0392488826912295,1.3041457372788288,0.0138637336064988,0.0046513292960266
resnet34_cifar10,ADAMW,2,1.08000668653725,62.53908496732025,0.6225474839683354,0.9398190876659476,0.041356765752959,1.5055390403863296,0.0168907676529957,0.003078830974749
resnet34_cifar10,ADAMW,3,0.791805382022359,72.32575163398693,0.7224012552280279,0.9650647240343116,0.0269203479801243,0.8860803766790386,0.0084994952963948,0.0017760033619358
resnet34_cifar10,ADAMW,4,0.627377238545075,77.99686274509804,0.7788031973973162,0.9786664101229732,0.0050314350759475,0.1937489511518728,0.0013471721111412,0.0004566026823828
resnet34_cifar10,ADAMW,5,0.5108121960932912,82.10091503267975,0.8221615861224143,0.9859993177573114,0.0098099289558441,0.3112896724902219,0.0034700859432708,0.000324983588084
resnet34_cifar10,ADAMW,6,0.4032896755449133,85.78248366013072,0.8576244123789879,0.9915405406009622,0.0111593997816168,0.4629779702809188,0.0047335861433458,0.0006410509134271
resnet34_cifar10,ADAMW,7,0.3216628855460609,88.63424836601307,0.8862214045168211,0.9942428544149984,0.0170859016216685,0.6808239700105202,0.0068898679750326,0.0007143769654144
resnet34_cifar10,ADAMW,8,0.2348030853410172,91.761045751634,0.9170114065283236,0.9969469370823566,0.0152647680935133,0.594310875485268,0.0060764111380343,0.0002564489859641
resnet34_cifar10,ADAMW,9,0.1651171224122733,94.2321568627451,0.9423102530620988,0.9985772539199956,0.0119158458747896,0.4282496585969777,0.0043319599923936,0.0001695242876072
resnet34_cifar10,ADAMW,10,0.1130371821265984,96.10980392156864,0.9612409587283192,0.9993095124434116,0.0136654734228959,0.5291602727113016,0.005235712763832,0.000115706204169
resnet34_cifar10,ADAM_MINI,1,1.5242603780010946,45.70457516339869,0.4372073318908141,0.8817672098258834,0.0562612497119389,1.436984135447496,0.0192020724198175,0.0069948028022453
resnet34_cifar10,ADAM_MINI,2,1.0755495838582907,61.85516339869281,0.6184863950945216,0.9373755616547642,0.0663808741617203,2.287648716105177,0.0209785753542639,0.0061560353397019
resnet34_cifar10,ADAM_MINI,3,0.8123371019749861,72.72993464052288,0.7261287745878041,0.9631743616147675,0.0242325607376878,0.6566955986733343,0.0062214802778796,0.00198412293743
resnet34_cifar10,ADAM_MINI,4,0.6540664411239375,77.24183006535948,0.7722030945661841,0.9764284309637082,0.0331067527898718,1.0503884132558825,0.0103152663100522,0.0022891099509935
resnet34_cifar10,ADAM_MINI,5,0.502390005987454,82.3911111111111,0.8237990497353798,0.9857884643395016,0.0225324511836575,0.8748298407135612,0.0087336188201223,0.0010999078370776
resnet34_cifar10,ADAM_MINI,6,0.4424599768149307,85.07712418300653,0.8477555763577851,0.989383005122428,0.0231241143752595,0.9269351004369502,0.0113938824579397,0.0008773609460792
resnet34_cifar10,ADAM_MINI,7,0.3383301438007479,88.09725490196078,0.8806114395880413,0.9940796772710554,0.0258007123653074,0.8198379345748282,0.0090053522870105,0.0008480535005146
resnet34_cifar10,ADAM_MINI,8,0.231703415876588,91.85098039215688,0.9190603347361836,0.9968800426995345,0.0261999624990375,0.9719929536887564,0.0094557729661406,0.0007852805185456
resnet34_cifar10,ADAM_MINI,9,0.1628272046999214,94.27921568627453,0.9425676877205784,0.9984069849575103,0.0225059875973718,0.8660524445359772,0.0088400556798407,0.0004055067984013
resnet34_cifar10,ADAM_MINI,10,0.1719218906490631,93.87607843137256,0.9389696617944396,0.998669643780742,0.0133535721806972,0.4426180080073923,0.0041229400989598,0.000219255181971
resnet34_cifar10,NOVOGRAD,1,1.476579011506972,45.67215686274511,0.4485753678387015,0.8788156526663403,0.0407177027575696,1.5258298035318285,0.0158671743958853,0.0045817978277976
resnet34_cifar10,NOVOGRAD,2,1.0998107775625838,60.41725490196079,0.6012799990382287,0.9329034595084376,0.0194816746301989,0.7358641682807441,0.0066780178689315,0.0018627927422348
resnet34_cifar10,NOVOGRAD,3,0.8428319513888141,70.26457516339869,0.7021080200395572,0.9625217835784624,0.0083300906039302,0.3062680100515682,0.0028839605347911,0.0008926278804094
resnet34_cifar10,NOVOGRAD,4,0.6333604104559406,77.5769934640523,0.7735596300057044,0.9806883237857672,0.0431913342782114,1.875082436850968,0.0202820800858759,0.0017606278932223
resnet34_cifar10,NOVOGRAD,5,0.380923264165953,86.95738562091503,0.8699037144045911,0.993009837026708,0.0168312876689613,0.7378889407320814,0.0072809142160685,0.0004816656581554
resnet34_cifar10,NOVOGRAD,6,0.2333537950981676,92.13960784313728,0.9215246641456752,0.9980096235082316,0.0246015385427961,1.0170306292249762,0.0100027204212223,0.0001809631923675
resnet34_cifar10,NOVOGRAD,7,0.1644584062175813,94.42457516339869,0.9444449323386548,0.9988208936108322,0.0113610524595361,0.4194360408170498,0.0041491778040498,0.000124220828368
resnet34_cifar10,NOVOGRAD,8,0.1351782972146483,95.31816993464052,0.9535212950162596,0.999227520323302,0.0095542688514812,0.3681314978271024,0.0034759852577647,7.931981235736461e-05
resnet34_cifar10,NOVOGRAD,9,0.1426442258196718,95.04418300653596,0.9506717032237187,0.9992193282268544,0.0232220883324091,0.8521979984196175,0.0084031401981671,0.0001556710282128
resnet34_cifar10,NOVOGRAD,10,0.1317430090442981,95.41647058823528,0.9538500028536788,0.999406731204376,0.0102826627379498,0.3622706901904696,0.0037380677037648,7.217854521675652e-05
resnet34_cifar10,ADAGRAD,1,1.1549988585976994,58.26614379084968,0.5803648362630496,0.9224227316847232,0.0062106384990247,0.2631374821827061,0.0022418335836139,0.0006181010720269
resnet34_cifar10,ADAGRAD,2,0.9600303606781304,65.85620915032679,0.6568264821798258,0.9451869747071396,0.0073906437936029,0.239921099993062,0.0025498658937124,0.0009626599969542
resnet34_cifar10,ADAGRAD,3,0.865400998862896,69.41281045751634,0.6925510125154057,0.9551459802392672,0.0108571839369342,0.3814043089306433,0.0036851728159595,0.0011709528031202
resnet34_cifar10,ADAGRAD,4,0.7944146471721674,72.2326797385621,0.7216543471761006,0.9616225321460208,0.0124977519066787,0.4024335388788757,0.0039046648206594,0.0012869251891543
resnet34_cifar10,ADAGRAD,5,0.7500091700024075,73.97751633986928,0.7391512918996443,0.9657659108434348,0.0135609737646089,0.4999589713612047,0.0052881395253586,0.001354684428568
resnet34_cifar10,ADAGRAD,6,0.7129831613391053,75.39450980392158,0.7534991199736558,0.968901381905256,0.0156040405919295,0.577482312882837,0.0057600604893355,0.0014684471009564
resnet34_cifar10,ADAGRAD,7,0.6856320420807482,76.49673202614379,0.7644168341350591,0.971201841473221,0.0171544393996999,0.6734667925085314,0.0069413656709274,0.0015702890136643
resnet34_cifar10,ADAGRAD,8,0.6595098429829467,77.5926797385621,0.7756147863602791,0.9732233507058506,0.0180248227675357,0.6854582883447015,0.0068334752094934,0.0016290038373148
resnet34_cifar10,ADAGRAD,9,0.6410056088896359,78.28183006535947,0.7827365727362745,0.9746913695136804,0.0187244303645773,0.7203880652126567,0.0072009760854447,0.0016509747814446
resnet34_cifar10,ADAGRAD,10,0.6235144794058955,78.99503267973856,0.7897174278025744,0.9759754105764548,0.0201707585485521,0.7931341067610292,0.0079587913410157,0.0017219430815695
resnet34_cifar10,ADEMAMIX,1,1.5093208325342418,47.36732026143791,0.458675303852292,0.8800478757046143,0.0438739469777654,1.410936818499296,0.0190937803233326,0.0055931769309048
resnet34_cifar10,ADEMAMIX,2,1.1271473372864569,60.02300653594772,0.596410502248953,0.9302123629892748,0.0417502970248079,1.5878461881142032,0.0173151499121619,0.0041350132567781
resnet34_cifar10,ADEMAMIX,3,0.8948627450843262,68.73254901960784,0.6838708153688289,0.9544514775457528,0.0368711299143741,1.34666318995926,0.0150188716584753,0.0031009508842716
resnet34_cifar10,ADEMAMIX,4,0.7334829115923712,74.5040522875817,0.7447521832434869,0.9685252123040756,0.0451954744704769,1.517308322693427,0.0149711293759687,0.0032206645912439
resnet34_cifar10,ADEMAMIX,5,0.5831108350554323,79.56653594771242,0.7949552067555488,0.9794408620189908,0.0407009076242924,1.4416868718114697,0.0147227469584538,0.0023309302446309
resnet34_cifar10,ADEMAMIX,6,0.4468193715033187,84.42771241830067,0.8444603291037485,0.9873527637289736,0.0201669654896793,0.7358530221534136,0.007601336207656,0.001086492026757
resnet34_cifar10,ADEMAMIX,7,0.3749318328969618,87.18117647058823,0.8709011936524229,0.9915686131199344,0.0121936291931554,0.4920740671097113,0.0048633910524953,0.00078941543706
resnet34_cifar10,ADEMAMIX,8,0.2664611639720942,90.74666666666666,0.9076598711024854,0.9954420876283744,0.033462339923934,1.3764812890235736,0.0137288327471217,0.0008471480539697
resnet34_cifar10,ADEMAMIX,9,0.1564805402412523,94.637908496732,0.9466750574067088,0.9982738333947136,0.0189377008768264,0.6261828142901236,0.0060274502952414,0.0003855276110532
resnet34_cifar10,ADEMAMIX,10,0.0976987673548311,96.6729411764706,0.9668415492562724,0.9993398979624176,0.0137237521163272,0.5258572515734887,0.0051888640848417,0.0001736292391077
resnet34_cifar100,MILO,1,3.1875390742607363,21.52732026143791,0.192597489748817,0.8935825221259653,0.0328303551188769,0.6356879814072846,0.0064477663925009,0.0029648022249132
